ARTIFACT_ID,AUDIT_DEFECT,DEPENDENCY_CLASS,DEPENDENCY_PATH,DISPOSITION
TSLRSH-GPU-001,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-011,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-011,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-012,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-013,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-014,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-015,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-016,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-017,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-017,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-017,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
